Date,Hours_Watched,HW gain %,Avg_Viewers,Avg. View. Gain %,Peak_Viewers,Airtime,Followers_Gained,Live Views,Authorized Viewers,Auth. / All Viewers Ratio,Unique Viewers
"18 December, 2020",743 724,52.42%,58 331,-2.37%,67 457,12h 45m,8 241,0,0,94%,0
"19 December, 2020",543 000,-26.99%,62 654,7.41%,70 915,8h 40m,5 134,0,0,86%,0
"20 December, 2020",655 661,20.75%,60 523,-3.40%,68 988,10h 50m,4 071,0,0,90%,0
"21 December, 2020",810 853,23.67%,72 076,19.09%,84 507,11h 15m,3 353,0,0,83%,0
"22 December, 2020",592 937,-26.87%,64 101,-11.06%,85 822,9h 15m,6 003,0,0,91%,0
"23 December, 2020",752 400,26.89%,59 012,-7.94%,79 083,12h 45m,7 210,0,0,85%,0
"24 December, 2020",793 975,5.53%,68 545,16.15%,89 625,11h 35m,3 321,0,0,88%,0
"25 December, 2020",175 848,-77.85%,75 364,9.95%,85 999,2h 20m,2 538,0,0,86%,0
"26 December, 2020",788 322,348.30%,56 988,-24.38%,78 709,13h 50m,9 940,0,0,92%,0
"27 December, 2020",644 709,-18.22%,57 735,1.31%,89 417,11h 10m,5 840,0,0,92%,0
"28 December, 2020",807 644,25.27%,59 459,2.98%,70 986,13h 35m,7 267,0,0,92%,0
"29 December, 2020",708 427,-12.28%,72 044,21.17%,94 803,9h 50m,9 378,0,0,89%,0
"30 December, 2020",1 523 883,115.11%,102 734,42.60%,136 757,14h 50m,1 364 626,5 421 610,0,81%,0
"31 December, 2020",1 299 017,-14.76%,99 925,-2.73%,126 533,13h ,1 368 963,19 886,0,84%,0
